"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,11,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",177.00,14.00,6.11,0.00,4.13,0.00,3.75,0.00,0.00,535.00,229.00,0.00,142.00,0.00,164.00,
2018,11,"OO","SkyWest Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",114.00,34.00,6.27,0.78,10.04,0.00,16.90,0.00,0.00,1563.00,275.00,27.00,354.00,0.00,907.00,
2018,11,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",246.00,48.00,8.89,1.18,14.31,0.00,23.62,5.00,0.00,1959.00,468.00,111.00,414.00,0.00,966.00,
2018,11,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",208.00,55.00,13.52,1.79,18.93,0.00,20.75,6.00,0.00,3509.00,1029.00,120.00,667.00,0.00,1693.00,
2018,11,"OO","SkyWest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",155.00,51.00,7.17,2.25,22.88,0.00,18.70,3.00,1.00,3966.00,392.00,462.00,1490.00,0.00,1622.00,
2018,11,"OO","SkyWest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",21.00,4.00,1.00,1.00,0.01,0.00,1.99,0.00,0.00,491.00,173.00,193.00,1.00,0.00,124.00,
2018,11,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",144.00,14.00,4.63,0.00,5.80,0.00,3.57,1.00,0.00,535.00,338.00,0.00,114.00,0.00,83.00,
2018,11,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",4.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,103.00,0.00,103.00,0.00,0.00,0.00,
2018,11,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",52.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,241.00,43.00,0.00,64.00,0.00,134.00,
2018,11,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",167.00,25.00,8.63,0.31,10.46,0.00,5.60,0.00,0.00,1664.00,756.00,49.00,452.00,0.00,407.00,
2018,11,"OO","SkyWest Airlines Inc.","HOU","Houston, TX: William P Hobby",29.00,7.00,1.51,0.00,4.27,0.00,1.22,0.00,0.00,435.00,80.00,0.00,298.00,0.00,57.00,
2018,11,"OO","SkyWest Airlines Inc.","HPN","White Plains, NY: Westchester County",153.00,37.00,8.93,1.86,12.69,0.00,13.52,3.00,4.00,2075.00,639.00,56.00,620.00,0.00,760.00,
2018,11,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",68.00,15.00,2.73,0.91,4.85,0.00,6.51,0.00,1.00,1548.00,1055.00,21.00,109.00,0.00,363.00,
2018,11,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",108.00,12.00,1.00,1.77,1.78,0.00,7.45,1.00,4.00,876.00,42.00,183.00,126.00,0.00,525.00,
2018,11,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",208.00,43.00,5.97,0.85,18.98,0.37,16.84,2.00,1.00,4347.00,1708.00,101.00,1226.00,15.00,1297.00,
2018,11,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",596.00,121.00,31.23,3.45,60.79,0.00,25.53,2.00,0.00,8511.00,4438.00,330.00,1596.00,0.00,2147.00,
2018,11,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",231.00,43.00,9.03,3.16,18.29,0.00,12.52,5.00,0.00,1978.00,484.00,200.00,604.00,0.00,690.00,
2018,11,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",135.00,10.00,5.25,0.00,1.91,0.00,2.84,1.00,0.00,418.00,185.00,0.00,69.00,0.00,164.00,
2018,11,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",57.00,5.00,1.19,0.92,1.75,0.00,1.14,0.00,0.00,341.00,103.00,95.00,63.00,0.00,80.00,
2018,11,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",153.00,39.00,13.14,0.59,14.41,0.00,10.86,4.00,1.00,2449.00,1190.00,91.00,525.00,0.00,643.00,
2018,11,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",52.00,8.00,3.88,0.00,2.77,0.00,1.34,0.00,1.00,363.00,204.00,0.00,106.00,0.00,53.00,
2018,11,"OO","SkyWest Airlines Inc.","ISN","Williston, ND: Sloulin Field International",83.00,12.00,2.46,1.00,6.44,0.00,2.10,0.00,1.00,387.00,76.00,15.00,188.00,0.00,108.00,
2018,11,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",82.00,19.00,7.26,2.65,4.97,0.00,4.11,0.00,3.00,1826.00,512.00,729.00,167.00,0.00,418.00,
2018,11,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",28.00,3.00,1.61,0.00,0.33,0.00,1.06,0.00,0.00,136.00,84.00,0.00,15.00,0.00,37.00,
2018,11,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",34.00,14.00,0.27,2.66,10.10,0.00,0.97,0.00,0.00,668.00,11.00,203.00,368.00,0.00,86.00,
2018,11,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",238.00,53.00,5.81,6.92,21.10,0.00,19.18,9.00,1.00,3681.00,263.00,926.00,876.00,0.00,1616.00,
2018,11,"OO","SkyWest Airlines Inc.","JLN","Joplin, MO: Joplin Regional",53.00,5.00,0.00,0.00,1.65,0.00,3.35,0.00,2.00,144.00,0.00,0.00,45.00,0.00,99.00,
2018,11,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",87.00,11.00,3.81,1.81,2.63,0.00,2.75,6.00,7.00,855.00,337.00,207.00,174.00,0.00,137.00,
2018,11,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",217.00,39.00,8.36,1.12,19.54,0.00,9.99,4.00,0.00,2379.00,1007.00,46.00,665.00,0.00,661.00,
2018,11,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53.00,4.00,0.85,0.03,2.34,0.00,0.78,1.00,1.00,282.00,17.00,5.00,112.00,0.00,148.00,
2018,11,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",171.00,26.00,1.58,1.91,10.80,0.54,11.17,1.00,0.00,2120.00,45.00,1017.00,361.00,13.00,684.00,
2018,11,"OO","SkyWest Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",74.00,10.00,3.95,0.66,3.07,0.00,2.32,1.00,0.00,1322.00,902.00,56.00,118.00,0.00,246.00,
2018,11,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2542.00,331.00,58.00,3.40,78.99,1.00,189.61,6.00,0.00,32390.00,13126.00,805.00,3799.00,18.00,14642.00,
2018,11,"OO","SkyWest Airlines Inc.","LBF","North Platte, NE: North Platte Regional Airport Lee Bird Field",53.00,4.00,0.90,0.00,1.94,0.00,1.16,2.00,0.00,282.00,146.00,0.00,65.00,0.00,71.00,
2018,11,"OO","SkyWest Airlines Inc.","LBL","Liberal, KS: Liberal Mid-America Regional",53.00,4.00,1.00,0.38,1.48,0.00,1.14,2.00,1.00,173.00,29.00,14.00,63.00,0.00,67.00,
2018,11,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",74.00,16.00,0.99,1.84,9.84,0.00,3.33,1.00,1.00,800.00,28.00,190.00,292.00,0.00,290.00,
2018,11,"OO","SkyWest Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,11,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",976.00,305.00,34.74,66.33,79.03,0.00,124.91,36.00,2.00,27829.00,2756.00,8554.00,6155.00,0.00,10364.00,
2018,11,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",67.00,5.00,1.00,0.54,1.63,0.00,1.82,0.00,0.00,279.00,76.00,52.00,78.00,0.00,73.00,
2018,11,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",47.00,12.00,3.73,1.00,4.20,0.00,3.07,0.00,0.00,557.00,128.00,26.00,137.00,0.00,266.00,
2018,11,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",141.00,27.00,7.53,0.47,11.81,0.00,7.19,0.00,0.00,1030.00,293.00,35.00,383.00,0.00,319.00,
2018,11,"OO","SkyWest Airlines Inc.","LRD","Laredo, TX: Laredo International",28.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,
2018,11,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",140.00,26.00,8.30,0.00,13.34,0.00,4.36,2.00,0.00,1013.00,410.00,0.00,464.00,0.00,139.00,
2018,11,"OO","SkyWest Airlines Inc.","LWB","Lewisburg, WV: Greenbrier Valley",53.00,10.00,3.68,1.00,2.30,0.00,3.02,1.00,0.00,716.00,318.00,80.00,124.00,0.00,194.00,
2018,11,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",75.00,2.00,1.09,0.00,0.59,0.00,0.32,0.00,2.00,113.00,71.00,0.00,36.00,0.00,6.00,
2018,11,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",24.00,6.00,0.00,0.00,3.72,0.00,2.28,0.00,0.00,380.00,0.00,0.00,182.00,0.00,198.00,
2018,11,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",149.00,40.00,4.96,0.84,13.27,0.00,20.92,3.00,0.00,4801.00,765.00,309.00,1087.00,0.00,2640.00,
2018,11,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",206.00,48.00,19.46,1.90,17.20,0.00,9.44,8.00,1.00,2810.00,1536.00,196.00,574.00,0.00,504.00,
2018,11,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",145.00,28.00,7.23,0.00,9.17,0.00,11.60,2.00,1.00,1559.00,577.00,0.00,373.00,0.00,609.00,
2018,11,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",287.00,48.00,13.38,3.68,18.65,0.00,12.30,1.00,0.00,3358.00,920.00,1114.00,602.00,0.00,722.00,
2018,11,"OO","SkyWest Airlines Inc.","MEI","Meridian, MS: Key Field",89.00,29.00,6.06,0.00,6.95,0.00,15.98,2.00,0.00,2046.00,629.00,0.00,225.00,0.00,1192.00,
2018,11,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",43.00,12.00,2.17,1.59,3.94,0.00,4.30,1.00,0.00,470.00,106.00,64.00,121.00,0.00,179.00,
2018,11,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",295.00,65.00,20.23,1.31,9.33,0.00,34.13,0.00,2.00,5251.00,2556.00,591.00,386.00,0.00,1718.00,
2018,11,"OO","SkyWest Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",98.00,21.00,4.94,3.95,3.00,0.00,9.11,0.00,0.00,2798.00,437.00,1808.00,152.00,0.00,401.00,
2018,11,"OO","SkyWest Airlines Inc.","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",49.00,7.00,3.04,0.00,2.03,0.00,1.93,2.00,0.00,848.00,508.00,0.00,65.00,0.00,275.00,
2018,11,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",370.00,71.00,23.88,4.59,18.18,0.00,24.36,6.00,0.00,6555.00,3203.00,856.00,607.00,0.00,1889.00,
2018,11,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",59.00,9.00,3.05,0.00,1.46,0.00,4.49,2.00,0.00,347.00,129.00,0.00,41.00,0.00,177.00,
2018,11,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad City International",92.00,17.00,3.90,1.52,8.06,0.00,3.51,2.00,1.00,878.00,195.00,236.00,284.00,0.00,163.00,
2018,11,"OO","SkyWest Airlines Inc.","MLU","Monroe, LA: Monroe Regional",108.00,27.00,7.50,3.75,3.64,0.00,12.11,0.00,0.00,2173.00,823.00,378.00,243.00,0.00,729.00,
2018,11,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",116.00,30.00,4.08,4.05,12.59,0.00,9.28,0.00,0.00,2043.00,582.00,346.00,425.00,0.00,690.00,
2018,11,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",190.00,36.00,7.91,3.98,17.72,0.00,6.39,7.00,7.00,3032.00,494.00,1564.00,533.00,0.00,441.00,
2018,11,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",61.00,13.00,5.11,0.97,4.41,0.00,2.51,0.00,0.00,943.00,389.00,347.00,120.00,0.00,87.00,
2018,11,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",245.00,45.00,10.58,1.36,6.80,0.00,26.25,3.00,1.00,2848.00,766.00,189.00,345.00,0.00,1548.00,
2018,11,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",205.00,39.00,13.07,3.44,10.61,0.00,11.88,1.00,0.00,2177.00,931.00,352.00,329.00,0.00,565.00,
2018,11,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",77.00,5.00,1.00,1.00,2.20,0.00,0.80,0.00,1.00,622.00,42.00,518.00,46.00,0.00,16.00,
2018,11,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",3831.00,605.00,102.23,30.92,214.02,0.56,257.27,13.00,1.00,43344.00,14083.00,6068.00,8635.00,9.00,14549.00,
2018,11,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",4.00,2.00,0.00,0.60,0.17,0.00,1.23,0.00,0.00,56.00,0.00,18.00,5.00,0.00,33.00,
2018,11,"OO","SkyWest Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,11,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",66.00,4.00,2.11,0.00,0.00,0.00,1.89,0.00,0.00,184.00,47.00,0.00,0.00,0.00,137.00,
2018,11,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",413.00,90.00,21.18,1.89,38.95,1.00,26.98,5.00,1.00,4692.00,1043.00,389.00,1319.00,159.00,1782.00,
2018,11,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",332.00,60.00,19.89,1.01,17.42,0.00,21.67,3.00,0.00,3922.00,2311.00,43.00,493.00,0.00,1075.00,
2018,11,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",195.00,43.00,7.77,0.45,8.45,0.74,25.60,4.00,0.00,2613.00,395.00,18.00,324.00,17.00,1859.00,
2018,11,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5077.00,1136.00,170.08,24.06,477.85,0.39,463.61,238.00,6.00,95783.00,28250.00,5623.00,26569.00,27.00,35314.00,
2018,11,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",112.00,18.00,3.85,0.00,7.97,0.00,6.18,4.00,0.00,974.00,150.00,0.00,225.00,0.00,599.00,
2018,11,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",30.00,12.00,1.07,0.64,1.51,0.00,8.78,1.00,1.00,944.00,54.00,60.00,92.00,0.00,738.00,
2018,11,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",59.00,13.00,4.01,0.00,4.01,0.00,4.98,4.00,0.00,845.00,273.00,0.00,218.00,0.00,354.00,
2018,11,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",53.00,10.00,5.38,0.33,1.79,0.00,2.50,1.00,0.00,3005.00,2708.00,32.00,117.00,0.00,148.00,
2018,11,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",509.00,65.00,10.88,0.18,22.16,0.00,31.78,4.00,1.00,4142.00,698.00,11.00,858.00,0.00,2575.00,
2018,11,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",45.00,13.00,1.26,3.19,3.01,0.00,5.53,0.00,1.00,859.00,35.00,267.00,282.00,0.00,275.00,
2018,11,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",880.00,71.00,22.95,0.49,13.71,0.46,33.39,1.00,0.00,5997.00,3445.00,24.00,405.00,33.00,2090.00,
2018,11,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",93.00,28.00,3.78,0.96,14.42,0.00,8.84,0.00,0.00,2005.00,221.00,660.00,543.00,0.00,581.00,
2018,11,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",59.00,21.00,5.63,0.78,1.43,0.00,13.16,1.00,1.00,1511.00,680.00,63.00,82.00,0.00,686.00,
2018,11,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",92.00,8.00,4.00,0.73,1.00,0.00,2.27,0.00,1.00,607.00,390.00,71.00,17.00,0.00,129.00,
2018,11,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",131.00,30.00,7.71,0.27,9.50,0.00,12.52,1.00,0.00,1688.00,334.00,21.00,567.00,0.00,766.00,
2018,11,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",74.00,4.00,2.00,1.00,0.00,0.00,1.00,1.00,7.00,670.00,560.00,19.00,0.00,0.00,91.00,
2018,11,"OO","SkyWest Airlines Inc.","PRC","Prescott, AZ: Prescott Regional Ernest A Love Field",56.00,11.00,3.83,0.06,4.56,0.00,2.55,0.00,0.00,913.00,341.00,12.00,200.00,0.00,360.00,
2018,11,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",138.00,25.00,6.93,2.83,4.21,0.00,11.04,0.00,0.00,1419.00,297.00,268.00,165.00,0.00,689.00,
2018,11,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",424.00,60.00,16.19,1.33,13.57,0.70,28.22,2.00,0.00,2862.00,972.00,58.00,484.00,21.00,1327.00,
2018,11,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",79.00,7.00,2.00,0.00,3.02,0.00,1.98,2.00,0.00,293.00,50.00,0.00,88.00,0.00,155.00,
2018,11,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",20.00,4.00,0.48,0.00,2.05,0.00,1.47,0.00,0.00,133.00,13.00,0.00,87.00,0.00,33.00,
2018,11,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",122.00,28.00,7.77,0.22,10.23,0.00,9.79,2.00,0.00,1971.00,800.00,18.00,470.00,0.00,683.00,
2018,11,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",170.00,31.00,8.34,0.35,12.49,0.00,9.82,1.00,0.00,1376.00,385.00,72.00,363.00,0.00,556.00,
2018,11,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",114.00,34.00,5.96,1.12,8.53,0.00,18.39,2.00,0.00,2314.00,400.00,46.00,373.00,0.00,1495.00,
2018,11,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",302.00,48.00,13.28,0.09,8.51,0.00,26.12,2.00,1.00,4443.00,2585.00,3.00,361.00,0.00,1494.00,
2018,11,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",149.00,42.00,7.29,0.61,11.85,0.00,22.26,1.00,0.00,4086.00,722.00,111.00,953.00,0.00,2300.00,
2018,11,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",58.00,9.00,4.10,0.99,2.90,0.00,1.01,1.00,1.00,974.00,325.00,542.00,72.00,0.00,35.00,
2018,11,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",194.00,38.00,10.40,1.07,17.20,0.00,9.34,2.00,0.00,2637.00,415.00,1205.00,551.00,0.00,466.00,
2018,11,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Southwest Wyoming Regional",62.00,11.00,4.66,0.10,5.23,0.00,1.01,0.00,0.00,713.00,313.00,7.00,267.00,0.00,126.00,
2018,11,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",413.00,60.00,18.44,1.00,7.70,0.00,32.86,2.00,0.00,4004.00,1345.00,92.00,309.00,0.00,2258.00,
2018,11,"OO","SkyWest Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",80.00,24.00,3.39,2.17,6.28,0.00,12.16,0.00,1.00,1451.00,291.00,111.00,435.00,0.00,614.00,
2018,11,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",132.00,31.00,10.94,0.96,8.81,0.00,10.29,2.00,0.00,1845.00,659.00,103.00,456.00,0.00,627.00,
2018,11,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",82.00,6.00,2.00,0.00,1.00,0.00,3.00,1.00,0.00,149.00,43.00,0.00,48.00,0.00,58.00,
2018,11,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester International",150.00,32.00,7.95,3.39,12.22,0.00,8.44,1.00,1.00,1848.00,765.00,70.00,486.00,0.00,527.00,
2018,11,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",107.00,12.00,4.29,0.00,3.83,0.00,3.87,0.00,0.00,1362.00,975.00,0.00,113.00,0.00,274.00,
2018,11,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",820.00,96.00,26.06,0.00,27.79,1.00,41.14,5.00,1.00,5492.00,1920.00,0.00,776.00,23.00,2773.00,
2018,11,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",159.00,26.00,10.06,0.00,7.05,0.00,8.89,0.00,1.00,1582.00,671.00,0.00,274.00,0.00,637.00,
2018,11,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",26.00,13.00,2.05,0.84,9.15,0.00,0.96,0.00,0.00,944.00,301.00,242.00,345.00,0.00,56.00,
2018,11,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",378.00,79.00,17.85,0.14,13.39,0.00,47.63,6.00,1.00,5824.00,1737.00,12.00,543.00,0.00,3532.00,
2018,11,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",348.00,80.00,11.39,3.64,36.04,0.00,28.93,4.00,2.00,5565.00,1333.00,463.00,1355.00,0.00,2414.00,
2018,11,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",309.00,69.00,14.93,5.70,14.70,0.00,33.67,0.00,1.00,5133.00,1132.00,577.00,492.00,0.00,2932.00,
2018,11,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",119.00,29.00,8.09,2.02,7.79,0.00,11.10,3.00,3.00,2044.00,684.00,134.00,365.00,0.00,861.00,
2018,11,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",196.00,57.00,15.29,1.56,24.17,1.00,14.98,4.00,0.00,3943.00,1967.00,118.00,947.00,41.00,870.00,
2018,11,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",815.00,198.00,17.84,14.91,119.15,0.00,46.10,4.00,12.00,11463.00,1394.00,1273.00,4573.00,0.00,4223.00,
2018,11,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3279.00,1190.00,75.92,8.25,737.85,0.00,367.98,51.00,15.00,100539.00,16627.00,1075.00,54987.00,0.00,27850.00,
2018,11,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",27.00,4.00,0.61,0.00,3.16,0.00,0.22,0.00,0.00,308.00,78.00,0.00,214.00,0.00,16.00,
2018,11,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",303.00,37.00,12.52,0.89,16.68,0.00,6.91,0.00,1.00,1688.00,611.00,26.00,589.00,0.00,462.00,
2018,11,"OO","SkyWest Airlines Inc.","SHD","Staunton, VA: Shenandoah Valley Regional",57.00,12.00,5.85,0.27,1.81,0.00,4.07,3.00,0.00,2080.00,1359.00,44.00,100.00,0.00,577.00,
2018,11,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",143.00,32.00,8.44,1.27,13.48,0.00,8.80,1.00,0.00,1349.00,449.00,48.00,419.00,0.00,433.00,
2018,11,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",599.00,57.00,10.59,0.93,18.25,0.15,27.08,0.00,1.00,3480.00,990.00,56.00,715.00,4.00,1715.00,
2018,11,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3403.00,399.00,79.56,18.90,145.31,1.01,154.22,14.00,5.00,31070.00,9429.00,3585.00,5378.00,18.00,12660.00,
2018,11,"OO","SkyWest Airlines Inc.","SLN","Salina, KS: Salina Regional",81.00,12.00,2.15,0.00,3.81,0.00,6.04,3.00,0.00,857.00,240.00,0.00,188.00,0.00,429.00,
2018,11,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",389.00,60.00,18.22,0.00,12.11,0.00,29.67,4.00,0.00,3263.00,991.00,0.00,452.00,0.00,1820.00,
2018,11,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",376.00,64.00,10.84,0.71,12.14,0.00,40.31,10.00,0.00,4075.00,493.00,110.00,509.00,0.00,2963.00,
2018,11,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",85.00,19.00,6.77,1.16,6.54,0.00,4.54,5.00,0.00,1628.00,616.00,114.00,298.00,0.00,600.00,
2018,11,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",145.00,35.00,9.71,0.00,17.54,0.00,7.75,2.00,2.00,1515.00,637.00,0.00,491.00,0.00,387.00,
2018,11,"OO","SkyWest Airlines Inc.","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",44.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,172.00,0.00,0.00,0.00,0.00,172.00,
2018,11,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",89.00,4.00,1.00,0.00,0.22,0.00,2.78,0.00,10.00,225.00,56.00,0.00,8.00,0.00,161.00,
